system:index,AREASYMBOL,FA_30_max,FA_30_mean,FA_60_max,FA_60_mean,Fail_Type,MUKEY,MUSYM,Note,Notes,Shape_Leng,Structure_,Type,aspectD_60,aspectU_60,berm_angle,berm_elev,channel_1000m,channel_100m,channel_10m,channel_200m,channel_500m,channel_700m,compare,convD_60,convU_60,id,landform,latitude,longitude,other_dist,other_elev,road_dist,saviD_60,saviU_60,savi_background,slopeD_100,slopeD_200,slopeD_60,slopeU_100,slopeU_200,slopeU_60,slope_100,slope_200,surf_clayD_60,surf_clayU_60,surf_clay_background,surf_claybg,surf_sandD_60,surf_sandU_60,surf_sand_background,surf_sandbg,surfsocD_60,surfsocU_60,surfsoc_background,surfsocbg,zD_60,zU_60,.geo,MapUnitName,SlopeClass,Landform,ParentMaterial,TypicalProfile,Texture,claytotal_r,sandtotal_r,silttotal_r,Condition,effect,effect_percent,Berm_Length_Class,Slope_Class,Soil_Development,effective,Effective,High_Clay,Intact,proximity,savi_backg,surfclayD_,surfclayU_,surfclay_b,surfclaybg,surfsandD_,surfsandU_,surfsand_b,surfsandbg,surfsocD_6,surfsocU_6,surfsoc_ba,geo,AOI,effect_per,MapUnitNam,Landform_1,ParentMate,TypicalPro,GroupedLan,GroupedPar,GroupedSoi,Berm_Lengt,Slope_Clas,Direction
00000000000000000188,AZ669,34.0,105570.91201732766,20192066.0,1096966.5803944045,Intact,53807,30,TCD,,27.3625114932,,Berm,-158.53914833068848,-89.99999999999999,22.065494507734577,813.9805875553315,1.0,0.2869301996612831,0.0272699547728585,0.5350812077009427,0.99557980935819,1.0,0,2.1495730416921943,0.0502616916081675,00000000000000000188,1,32.0141887583895,-111.37337202771243,42608.950786830945,812.2540283203125,55.88291831994013,0.1221198156682027,0.1242100675528437,0.1024839918637765,-0.8207877183368737,-0.9851107766442624,0.2292872837610578,0.8207877183368737,0.9851107766442624,0.3617028745346336,0.8207877183368737,0.9851107766442624,24.0,23.807993730407517,22.69304507960567,24.0,48.0,48.0,47.89067455888537,48.0,1.0,1.0,1.0,1.0,811.6824749251058,812.1114298502604,"{""type"":""LineString"",""coordinates"":[[-111.37350364394797,32.01424210979118],[-111.37324041163015,32.01413540685193]]}","Glendale silt loam, 0 to 3 percent slopes",low,Stream terraces,Mixed alluvium,A-C,Silt loam,20.0,11.4,68.6,Intact,0.020395886680715947,2.0395886680715947,Short (≤ 50 m),Shallow (≤ 2%),No B horizon,False,No vegetation response,False,True,Flood plain,0.104484259101599,24.0,23.80799373040752,22.532751657884184,24.0,48.0,48.0,47.95803802590652,48.0,1.0,1.0,1.0,"{""type"":""LineString"",""coordinates"":[[-111.37350364394797,32.01424210979118],[-111.37324041163015,32.01413540685193]]}",AOI1,16.90116579794149,"Glendale silt loam, 0 to 3 percent slopes",Stream terraces,Mixed alluvium,A-C,Stream terraces,Mixed alluvium,No Bt and/or Bk horizon,Short (≤ 50 m),Shallow (≤ 2%),perpendicular
00000000000000000189,AZ669,17959.0,2101.017964071857,17978.0,1159.6790184949734,Intact,53855,55,TCD,,117.48803909,,Berm,89.99999999999994,-158.53956222534177,65.399547422798,,0.0,0.0,0.0,0.0,0.0,0.0,1,0.7244660783204961,0.4541722915210676,00000000000000000189,0,32.01283275569476,-111.35107620701504,42609.26020426275,839.6455116856281,36.778921774762,0.126365054602184,0.124080604534005,0.1120249781031093,-2.2974899009383307,-1.3581656429572604,1.0901135529913593,2.2974899009383307,1.3581656429572604,1.3278579832892017,2.2974899009383307,1.3581656429572604,23.0,23.0,23.403499490645345,23.0,53.0,53.0,52.92795995456541,53.0,1.0,1.0,1.0,1.0,838.6808704723011,839.1954885629507,"{""type"":""LineString"",""coordinates"":[[-111.35131980977019,32.01332027660967],[-111.3508961473175,32.01248401733501],[-111.3508693050373,32.01233630946578]]}",,,Fan terraces,,"A-2Btb-2Btkb-Bk, A/Bt-Btk-2Cd1-Bt-2Cd2",Sandy loam,10.0,66.9,23.1,Intact,-0.02039232773673349,-2.0392327736733487,Long (> 50 m),Steep (> 2%),B horizon,False,No vegetation response,False,True,Upland,0.117957327883314,23.0,23.0,23.26810948537138,23.0,53.0,53.0,53.13893970590918,53.0,1.0,1.0,1.0,"{""type"":""LineString"",""coordinates"":[[-111.35131980977019,32.01332027660967],[-111.3508961473175,32.01248401733501],[-111.3508693050373,32.01233630946578]]}",AOI1,-2.919941634166337,"Palos Verdes-Sahuarita complex, 2 to 8 percent slopes",Fan terraces,Mixed alluvium,"A/Bt-Bt-Btk-2Cd1-2Cd2, A-Bk-2Btkb-2Btb",Fan terraces,Mixed alluvium,Bt and/or Bk horizon,Long (> 50 m),Steep (> 2%),undetermined
0000000000000000018a,AZ669,774.0,50.34823803191489,1283.0,105.345352942287,Intact,53807,30,TCD,,53.1855812616,,Berm,-108.73966979980466,-35.27690124511719,70.89988520777591,828.2934499192262,1.0,0.5977949535178614,0.0863942935003767,0.958814541387612,1.0,1.0,0,0.8707460696555336,0.2387557671947588,0000000000000000018a,1,31.99072001494396,-111.38403845530809,21.199294847209803,827.0499877929688,531.1617346754845,0.1085959885386819,0.072018994020401,0.1200494913646129,-0.5112666551416396,-0.7247648693265774,-0.5414035259385249,0.5112666551416396,0.7247648693265774,0.1270720396462366,0.5112666551416396,0.7247648693265774,25.55022026431718,26.800792864222004,24.290083039514,26.01698113207547,47.46343612334801,47.06640237859266,46.87172193445573,47.32767295597484,1.0,1.0,1.0,1.0,826.3063507080078,826.6775606799054,"{""type"":""LineString"",""coordinates"":[[-111.38411823524284,31.99095040355291],[-111.38395867577408,31.99048962628509]]}","Glendale silt loam, 0 to 3 percent slopes",low,Stream terraces,Mixed alluvium,A-C,Silt loam,20.0,11.4,68.6,Intact,-0.3046826279937303,-30.46826279937303,Long (> 50 m),Shallow (≤ 2%),No B horizon,False,No vegetation response,False,True,Flood plain,0.131877348134557,25.55022026431718,26.800792864222004,23.514735069968573,26.01698113207547,47.46343612334801,47.06640237859266,48.21147277066179,47.32767295597484,1.0,1.0,1.005291571975085,"{""type"":""LineString"",""coordinates"":[[-111.38411823524284,31.99095040355291],[-111.38395867577408,31.99048962628509]]}",AOI1,-30.786979023668138,"Glendale silt loam, 0 to 3 percent slopes",Stream terraces,Mixed alluvium,A-C,Stream terraces,Mixed alluvium,No Bt and/or Bk horizon,Long (> 50 m),Shallow (≤ 2%),undetermined
0000000000000000018b,AZ669,932.0,120.38929513758008,1330.0,107.22090529665417,Intact,53807,30,TCD,,26.8159820847,,Berm,-2.8421709430404014e-14,89.99999999999994,0.7310772734557863,828.2056491641547,1.0,0.4619078910404695,0.0507569076834007,0.8894782869971144,1.0,1.0,0,-1.175076546581848,-0.6642963990682113,0000000000000000018b,1,31.99164463670598,-111.38334343229324,99.15025929287955,825.968505859375,570.3188105685715,0.1408332510613091,0.176056338028169,0.1240944215466676,-1.372461712823565,-1.5437941201379315,0.97231884588003,1.372461712823565,1.5437941201379315,1.2037176885324166,1.372461712823565,1.5437941201379315,27.288622754491016,27.108938547486034,23.94435270120069,27.0,43.06706586826346,43.33659217877096,47.76511951728942,43.5,1.0,1.0,1.0,1.0,825.5231719862187,826.0830377208688,"{""type"":""LineString"",""coordinates"":[[-111.38348531685313,31.991646447130464],[-111.38320154773893,31.99164282612362]]}","Glendale silt loam, 0 to 3 percent slopes",low,Stream terraces,Mixed alluvium,A-C,Silt loam,20.0,11.4,68.6,Intact,0.2838410182170335,28.38410182170335,Short (≤ 50 m),Shallow (≤ 2%),No B horizon,True,Vegetation response,False,True,Flood plain,0.13184500944388,27.288622754491016,27.108938547486037,23.701572714073155,27.0,43.06706586826346,43.33659217877096,48.49932353618255,43.5,1.0,1.0,1.0,"{""type"":""LineString"",""coordinates"":[[-111.38348531685313,31.991646447130464],[-111.38320154773893,31.99164282612362]]}",AOI1,42.665344883440284,"Glendale silt loam, 0 to 3 percent slopes",Stream terraces,Mixed alluvium,A-C,Stream terraces,Mixed alluvium,No Bt and/or Bk horizon,Short (≤ 50 m),Shallow (≤ 2%),perpendicular
0000000000000000018c,AZ669,482.0,38.940247753218365,493.0,28.104414276103565,Intact,53807,30,TCD,,67.1414687931,,Berm,-130.30023193359375,-149.47754116595496,62.08951337443959,821.2979781470643,1.0,0.3620338832696044,0.0426710380655451,0.7235918779211709,1.0,1.0,0,0.1019425545398968,0.0511963943708251,0000000000000000018c,1,31.99765781475213,-111.38251514755449,104.84620336357902,822.6388627173196,429.9315836749323,0.0998863313441318,0.1868934746235359,0.1259292900165013,-1.5756253893903247,-1.4554988795210306,0.2618665588619251,1.5756253893903247,1.4554988795210306,0.8053614045013545,1.5756253893903247,1.4554988795210306,22.0,22.0,24.532738521533833,22.0,50.0,50.0,47.40805906841573,50.0,1.0,1.0,1.0,1.0,821.8791489366444,822.5608183762123,"{""type"":""LineString"",""coordinates"":[[-111.38264966214057,31.997936434677523],[-111.38260708290609,31.997806693853214],[-111.38235835158225,31.997386488195406]]}","Glendale silt loam, 0 to 3 percent slopes",low,Stream terraces,Mixed alluvium,A-C,Silt loam,20.0,11.4,68.6,Intact,0.6909206211517829,69.0920621151783,Long (> 50 m),Shallow (≤ 2%),No B horizon,True,Vegetation response,False,True,Flood plain,0.12995882398916,22.0,22.0,24.54318203445188,22.0,50.0,50.0,47.55174907990203,50.0,1.0,1.0,1.0,"{""type"":""LineString"",""coordinates"":[[-111.38264966214057,31.997936434677523],[-111.38260708290609,31.997806693853214],[-111.38235835158225,31.997386488195406]]}",AOI1,65.66540018138215,"Glendale silt loam, 0 to 3 percent slopes",Stream terraces,Mixed alluvium,A-C,Stream terraces,Mixed alluvium,No Bt and/or Bk horizon,Long (> 50 m),Shallow (≤ 2%),perpendicular
0000000000000000018d,AZ669,593.0,63.79997205337803,659.0,57.01882477128783,Intact,53807,30,TCD,,32.4661249391,,Berm,149.47723388671875,2.8421709430404014e-14,54.3161228568745,821.3578473593496,1.0,0.2846182027093408,0.02407933190678,0.6549586604830846,1.0,1.0,0,-0.2073117268843888,-0.408804745650183,0000000000000000018d,1,31.99836453823924,-111.38176333007488,68.08355014749772,821.5999971516927,450.6182861981793,0.1628361858190708,0.2229252995856199,0.1046393597079142,-1.4861035445430844,-1.3105777602598323,-0.0231979724943206,1.4861035445430844,1.3105777602598323,0.6646283464959879,1.4861035445430844,1.3105777602598323,21.83752977203131,22.0,24.732104123732796,22.0,50.16247022796869,50.0,46.52793251316637,50.0,1.0,1.0,1.0,1.0,821.2478102843218,821.876474609375,"{""type"":""LineString"",""coordinates"":[[-111.3818531851034,31.99848965882381],[-111.38167347529159,31.998239417591343]]}","Glendale silt loam, 0 to 3 percent slopes",low,Stream terraces,Mixed alluvium,A-C,Silt loam,20.0,11.4,68.6,Intact,0.5742496316326788,57.42496316326788,Short (≤ 50 m),Shallow (≤ 2%),No B horizon,True,Vegetation response,False,True,Flood plain,0.118196804070333,21.83752977203131,22.0,24.61545730165002,22.0,50.16247022796869,50.0,47.10416779500273,50.0,1.0,1.0,1.0,"{""type"":""LineString"",""coordinates"":[[-111.3818531851034,31.99848965882381],[-111.38167347529159,31.998239417591343]]}",AOI1,44.23265290936053,"Glendale silt loam, 0 to 3 percent slopes",Stream terraces,Mixed alluvium,A-C,Stream terraces,Mixed alluvium,No Bt and/or Bk horizon,Short (≤ 50 m),Shallow (≤ 2%),perpendicular
0000000000000000018e,AZ669,201.0,26.09625590694293,3659.0,68.89561294688166,Intact,53807,30,TCD,,29.7795070345,,Berm,-49.70002746582029,49.69993591308594,76.12000950959856,821.4010009765624,1.0,0.2538151723702863,0.0218185868534512,0.6389361479819652,1.0,1.0,0,-0.1933448143838256,-0.6139270600367114,0000000000000000018e,1,31.998652991066336,-111.38114967794328,49.11164851440571,821.3489990234375,501.3820587318804,0.0994051491774327,0.1628361858190708,0.1025485355891861,-1.559552914157848,-2.528914582086202,0.6500244140626895,1.559552914157848,2.528914582086202,0.5956659688577778,1.559552914157848,2.528914582086202,21.0,21.965447154471555,24.501052729111507,21.0,51.0,50.03455284552848,46.51103985585104,51.0,1.0,1.0,1.0,1.0,820.7518211065151,821.3469199340708,"{""type"":""LineString"",""coordinates"":[[-111.38118174543986,31.99878276395246],[-111.38111761053749,31.998523218172146]]}","Glendale silt loam, 0 to 3 percent slopes",low,Stream terraces,Mixed alluvium,A-C,Silt loam,20.0,11.4,68.6,Intact,0.6185464890083423,61.85464890083423,Short (≤ 50 m),Shallow (≤ 2%),No B horizon,True,Vegetation response,False,True,Flood plain,0.116134432516366,21.0,21.965447154471555,24.469290842545984,21.0,51.0,50.03455284552848,46.91450600693641,51.0,1.0,1.0,1.0,"{""type"":""LineString"",""coordinates"":[[-111.38118174543986,31.99878276395246],[-111.38111761053749,31.998523218172146]]}",AOI1,61.338745821867576,"Glendale silt loam, 0 to 3 percent slopes",Stream terraces,Mixed alluvium,A-C,Stream terraces,Mixed alluvium,No Bt and/or Bk horizon,Short (≤ 50 m),Shallow (≤ 2%),perpendicular
0000000000000000018f,AZ669,224.0,29.908075165058403,3700.0,185.5102513897329,Intact,53807,30,TCD,,29.8874848918,,Berm,-2.8421709430404014e-14,149.4772171564208,69.4379645095893,821.4576102333201,1.0,0.2448766507993613,0.0211673511623638,0.6022653161312522,1.0,1.0,0,-0.06205788200243,-0.1105382128315913,0000000000000000018f,1,31.998737289049807,-111.3806665565493,37.23865263871851,820.9030151367188,541.1256076451,0.1078772082247321,0.1541169268441995,0.1045946270781727,-1.2232490627245625,-2.443285885673788,0.3057601100711812,1.2232490627245625,2.443285885673788,0.4891247521339892,1.2232490627245625,2.443285885673788,21.0,21.030430797433542,24.46224781590792,21.0,51.0,50.96956920256644,46.382017555683255,51.0,1.0,1.0,1.0,1.0,820.4250062226978,820.8395329662545,"{""type"":""LineString"",""coordinates"":[[-111.38071437930209,31.998864775661175],[-111.38061873392951,31.998609802420514]]}","Glendale silt loam, 0 to 3 percent slopes",low,Stream terraces,Mixed alluvium,A-C,Silt loam,20.0,11.4,68.6,Intact,0.4420850277988794,44.208502779887944,Short (≤ 50 m),Shallow (≤ 2%),No B horizon,True,Vegetation response,False,True,Flood plain,0.120148112982842,21.0,21.030430797433542,24.25497234165552,21.0,51.0,50.96956920256644,47.17839332029643,51.0,1.0,1.0,1.0,"{""type"":""LineString"",""coordinates"":[[-111.38071437930209,31.998864775661175],[-111.38061873392951,31.998609802420514]]}",AOI1,25.50729812140848,"Glendale silt loam, 0 to 3 percent slopes",Stream terraces,Mixed alluvium,A-C,Stream terraces,Mixed alluvium,No Bt and/or Bk horizon,Short (≤ 50 m),Shallow (≤ 2%),perpendicular
00000000000000000190,AZ669,3700.0,98.30614135469456,3733.0,279.35034560059785,Intact,53807,30,TCD,,54.7092962163,,Berm,-2.557953848736361e-13,49.700103759765625,-68.1202143952383,821.537526900435,1.0,0.2614227343912523,0.0236108439929821,0.5915849939358745,1.0,1.0,1,0.6142360512794488,0.0784965196979454,00000000000000000190,1,31.998742548155757,-111.38018131882328,36.608919684639154,820.4816326861614,587.6452870813779,0.1179323153115971,0.1168964505720153,0.1103380818941607,-0.9857647800561152,-1.2561452116772216,3.068981345102391,0.9857647800561152,1.2561452116772216,0.7161389175261472,0.9857647800561152,1.2561452116772216,21.0,21.00182992465016,24.15537814985873,21.0,51.0,50.99634015069967,46.690858798606286,51.0,1.0,1.0,1.0,1.0,819.6949228140024,820.5427572271595,"{""type"":""LineString"",""coordinates"":[[-111.38009474497619,31.998978589635094],[-111.38021426234124,31.99865131935707],[-111.3802297687434,31.998588577400106],[-111.38028200490841,31.99851229061349]]}","Glendale silt loam, 0 to 3 percent slopes",low,Stream terraces,Mixed alluvium,A-C,Silt loam,20.0,11.4,68.6,Intact,-0.009388098123505896,-0.9388098123505896,Long (> 50 m),Shallow (≤ 2%),No B horizon,False,No vegetation response,False,True,Flood plain,0.122027202494797,21.0,21.00182992465016,23.855223756269503,21.0,51.0,50.99634015069967,47.493136308886406,51.0,1.0,1.0,1.0,"{""type"":""LineString"",""coordinates"":[[-111.38009474497619,31.998978589635094],[-111.38021426234124,31.99865131935707],[-111.3802297687434,31.998588577400106],[-111.38028200490841,31.99851229061349]]}",AOI1,10.378502289670195,"Glendale silt loam, 0 to 3 percent slopes",Stream terraces,Mixed alluvium,A-C,Stream terraces,Mixed alluvium,No Bt and/or Bk horizon,Long (> 50 m),Shallow (≤ 2%),perpendicular
00000000000000000191,AZ669,59.0,15.467040798147153,240.0,24.70957809557739,Intact,53807,30,TCD,,15.4206251707,,Berm,-149.47700881958008,112.97830200195312,81.1547355371732,821.3804523185615,1.0,0.246950099367057,0.0213294727700863,0.5701800714774794,1.0,1.0,0,-0.1284098197365109,-0.5611545932143673,00000000000000000191,1,31.999158696363807,-111.38051589868216,36.10269118794587,820.8049926757812,540.8496426706172,0.1143456461680139,0.1152943477410522,0.1005228870250065,-1.4266511036959173,-2.359320377260758,0.8333333333333334,1.4266511036959173,2.359320377260758,0.6398185663679594,1.4266511036959173,2.359320377260758,21.590673575129543,21.071624504724166,24.483298575666247,21.333333333333332,49.81865284974093,50.85675099055166,45.98357204439795,50.333333333333336,1.0,1.0,1.0,1.0,820.3561630264694,820.9181356516581,"{""type"":""LineString"",""coordinates"":[[-111.38052669548752,31.999228076839533],[-111.38050510189314,31.999089315887176]]}","Glendale silt loam, 0 to 3 percent slopes",low,Stream terraces,Mixed alluvium,A-C,Silt loam,20.0,11.4,68.6,Intact,0.009437667392126238,0.9437667392126238,Short (≤ 50 m),Shallow (≤ 2%),No B horizon,False,No vegetation response,False,True,Flood plain,0.118205089046386,21.590673575129543,21.071624504724166,24.166173284077026,21.33333333333333,49.81865284974093,50.85675099055166,47.090654682237385,50.333333333333336,1.0,1.0,1.0,"{""type"":""LineString"",""coordinates"":[[-111.38052669548752,31.999228076839533],[-111.38050510189314,31.999089315887176]]}",AOI1,1.07549074915533,"Glendale silt loam, 0 to 3 percent slopes",Stream terraces,Mixed alluvium,A-C,Stream terraces,Mixed alluvium,No Bt and/or Bk horizon,Short (≤ 50 m),Shallow (≤ 2%),perpendicular
00000000000000000192,AZ669,238.0,20.155026922767824,258.0,30.58265374652211,Intact,53807,30,TCD,,22.185593611,,Berm,-74.21518707275388,90.0,83.53466445578046,821.4199829101561,1.0,0.2471773335179632,0.0216926285158034,0.5488115142884898,1.0,1.0,0,-0.7873957077233897,-0.3383906193228357,00000000000000000192,1,31.999220901586977,-111.38003137097031,25.89448430426383,820.4210205078125,563.6263945615788,0.0890450243762546,0.1171126198083067,0.1063650741258173,-3.637554510058976,-1.0356115964379455,-0.3445011678365972,3.637554510058976,1.0356115964379455,0.5137270985202728,3.637554510058976,1.0356115964379455,21.75775656324583,21.446778042959423,24.24686656835887,21.68946796959826,49.48448687350837,50.10644391408115,46.15849702751551,49.62106406080348,1.0,1.0,1.0,1.0,819.9480818260836,820.4566818829196,"{""type"":""LineString"",""coordinates"":[[-111.38005934495847,31.999314564344942],[-111.38001702728388,31.999247517365717],[-111.38003753039456,31.9991220649868]]}","Glendale silt loam, 0 to 3 percent slopes",low,Stream terraces,Mixed alluvium,A-C,Silt loam,20.0,11.4,68.6,Intact,0.2638798088821097,26.387980888210972,Short (≤ 50 m),Steep (> 2%),No B horizon,True,Vegetation response,False,True,Flood plain,0.120117002626297,21.75775656324583,21.446778042959423,23.725965598444976,21.68946796959826,49.48448687350837,50.10644391408115,47.54021246982965,49.62106406080348,1.0,1.0,1.0,"{""type"":""LineString"",""coordinates"":[[-111.38005934495847,31.999314564344942],[-111.38001702728388,31.999247517365717],[-111.38003753039456,31.9991220649868]]}",AOI1,16.903254569564492,"Glendale silt loam, 0 to 3 percent slopes",Stream terraces,Mixed alluvium,A-C,Stream terraces,Mixed alluvium,No Bt and/or Bk horizon,Short (≤ 50 m),Steep (> 2%),perpendicular
00000000000000000196,AZ669,576632.0,38632.79641323565,576654.0,26191.808369891653,Intact,53807,30,TCD,,107.303325731,,Berm,112.97879028320318,130.3006803469993,13.477408797863784,821.2684177897988,1.0,0.2241836837207601,0.0163166851526181,0.389332405145758,0.9561421222954778,1.0,0,2.112692805786555,0.6977227137436662,00000000000000000196,1,31.996581389758298,-111.37979320477578,50.08821637697664,822.4720676852651,719.2189666577724,0.1157681520722966,0.1486829944547135,0.1259624571504462,-3.185729235241297,-1.4337442546900547,0.2882823321298626,3.185729235241297,1.4337442546900547,2.183519241928972,3.185729235241297,1.4337442546900547,24.619254370730573,25.0,23.28907798395565,25.0,49.198680097255995,49.0,49.021213827957304,49.0,1.0,1.0,1.0,1.0,820.0551684276166,820.056107673993,"{""type"":""LineString"",""coordinates"":[[-111.38033763449894,31.996711867407722],[-111.37924877660187,31.99645090978419]]}","Glendale silt loam, 0 to 3 percent slopes",low,Stream terraces,Mixed alluvium,A-C,Silt loam,20.0,11.4,68.6,Intact,0.2613067665320651,26.130676653206507,Long (> 50 m),Steep (> 2%),No B horizon,True,Vegetation response,False,True,Flood plain,0.131807873927541,24.619254370730573,25.0,23.2964313056412,25.0,49.198680097256,49.0,48.77403208871961,49.0,1.0,1.0,1.0,"{""type"":""LineString"",""coordinates"":[[-111.38033763449894,31.996711867407722],[-111.37924877660187,31.99645090978419]]}",AOI1,29.05632512887732,"Glendale silt loam, 0 to 3 percent slopes",Stream terraces,Mixed alluvium,A-C,Stream terraces,Mixed alluvium,No Bt and/or Bk horizon,Long (> 50 m),Steep (> 2%),perpendicular
